"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,55.0,60.121475197315796,95.0
2.0,55.0,60.0800050800076,95.0
3.0,55.0,60.03952630678975,95.0
4.0,55.0,60.0,95.0
5.0,55.07462686567164,60.48383133306739,95.0
6.0,55.07462686567164,60.44614233112599,95.0
7.0,55.07462686567164,60.40928855374091,95.0
8.0,55.07462686567164,60.37323917982033,95.0
9.0,55.07462686567164,60.33826309462959,95.0
10.0,55.07462686567164,60.30002671998362,95.0
11.0,55.07462686567164,60.255239693080114,95.0
12.0,55.07462686567164,60.19138221706784,95.0
13.0,55.07462686567164,60.0744663296117,95.0
14.0,55.07462686567164,59.820324449168304,95.0
15.0,55.07462686567164,59.78199759988582,95.0
16.0,55.07462686567164,59.7452596779099,95.0
17.0,55.07462686567164,59.70989813861762,95.0
18.0,55.07462686567164,59.675750454941976,95.0
19.0,55.07462686567164,59.64268905948687,95.0
20.0,55.07462686567164,59.61061153776072,95.0
21.0,55.07462686567164,59.57943403297911,95.0
22.0,55.07462686567164,59.54908668584229,95.0
23.0,55.07462686567164,59.51951040385444,95.0
24.0,55.07462686567164,59.49065452287706,95.0
25.0,55.07462686567164,59.46247508177436,95.0
26.0,55.07462686567164,59.43493352730632,95.0
27.0,55.07462686567164,59.40799572670402,95.0
28.0,55.07462686567164,59.38163120406757,95.0
29.0,55.07462686567164,59.35581254211454,95.0
30.0,55.07462686567164,59.330514907830576,95.0
31.0,55.07462686567164,59.3057156721661,95.0
32.0,55.07462686567164,59.28139410198503,95.0
33.0,55.07462686567164,59.25753110813475,95.0
34.0,55.07462686567164,59.23410903756041,95.0
35.0,55.07462686567164,59.21111150031972,95.0
36.0,55.07462686567164,59.18852322450053,95.0
37.0,55.07462686567164,59.16632993363759,95.0
38.0,55.07462686567164,59.14451824241443,95.0
39.0,55.07462686567164,59.12307556733632,95.0
40.0,55.07462686567164,59.101990049751244,95.0
41.0,55.07462686567164,59.08125048912135,95.0
42.0,55.07462686567164,59.06084628485709,95.0
43.0,55.07462686567164,59.04076738535146,95.0
44.0,55.07462686567164,59.0210042431,95.0
45.0,55.07462686567164,59.001547774992794,95.0
46.0,55.07462686567164,58.982389327029715,95.0
47.0,55.07462686567164,58.963520642831206,95.0
48.0,55.07462686567164,58.94493383542602,95.0
49.0,55.07462686567164,58.92662136187881,95.0
50.0,55.07462686567164,58.908576000392,95.0
51.0,55.07462686567164,58.890790829568346,95.0
