"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,94.99935606060609,94.999375,92.5,92.5,95.0,95.0
2.0,94.99871212121211,94.99875,92.5,92.5,95.0,95.0
3.0,94.9980681818182,94.998125,92.5,92.5,95.0,95.0
4.0,94.99742424242422,94.9975,92.5,92.5,95.0,95.0
5.0,94.9971478120062,94.99723169988839,92.5,92.5,95.0,95.0
6.0,94.99193120710876,94.99216852454677,92.5,92.5,95.0,95.0
7.0,94.9777510048099,94.97840538702134,92.5,92.5,95.0,95.0
8.0,94.9392052185768,94.94099330038338,92.5,92.5,95.0,95.0
9.0,94.83442690829585,94.83929670511071,92.5,92.5,95.0,95.0
10.0,94.55969212205632,94.57264235376053,92.5,92.5,95.0,95.0
11.0,94.55021563855385,94.5634445903611,92.5,92.5,95.0,95.0
12.0,94.54194989727696,94.55542195912176,92.5,92.5,95.0,95.0
13.0,94.53465726014825,94.5483438113204,92.5,92.5,95.0,95.0
14.0,94.52816064820115,94.54203827619526,92.5,92.5,95.0,95.0
15.0,94.52232504264025,94.53637430609197,92.5,92.5,95.0,95.0
16.0,94.51704545454545,94.53125,92.5,92.5,95.0,95.0
17.0,94.51223884945519,94.5265847656477,92.5,92.5,95.0,95.0
18.0,94.50783857676986,94.5223139127472,92.5,92.5,95.0,95.0
19.0,94.50379043468939,94.5183848336691,92.5,92.5,95.0,95.0
20.0,94.50004983188448,94.51475424859373,92.5,92.5,95.0,95.0
21.0,94.49657970204589,94.5113861813975,92.5,92.5,95.0,95.0
22.0,94.4933489461381,94.50825044772225,92.5,92.5,95.0,95.0
23.0,94.49033125147616,94.50532150878567,92.5,92.5,95.0,95.0
24.0,94.48750418442967,94.50257759076996,92.5,92.5,95.0,95.0
25.0,94.48484848484848,94.5,92.5,92.5,95.0,95.0
26.0,94.48234751126321,94.49757258446137,92.5,92.5,95.0,95.0
27.0,94.47998680020483,94.49528130608118,92.5,92.5,95.0,95.0
28.0,94.47775371290072,94.49311389781538,92.5,92.5,95.0,95.0
29.0,94.47563714958373,94.49105958636065,92.5,92.5,95.0,95.0
30.0,94.47362731663617,94.4891088661469,92.5,92.5,95.0,95.0
31.0,94.47171553539606,94.48725331376673,92.5,92.5,95.0,95.0
32.0,94.4698940840925,94.48548543456039,92.5,92.5,95.0,95.0
33.0,94.46815606633507,94.48379853497231,92.5,92.5,95.0,95.0
34.0,94.46649530103872,94.48218661571407,92.5,92.5,95.0,95.0
35.0,94.46490622977561,94.48064428184107,92.5,92.5,95.0,95.0
36.0,94.46338383838386,94.47916666666667,92.5,92.5,95.0,95.0
37.0,94.46192359031025,94.47774936706585,92.5,92.5,95.0,95.0
38.0,94.46052136966752,94.47638838820673,92.5,92.5,95.0,95.0
39.0,94.45917343237446,94.47508009612818,92.5,92.5,95.0,95.0
40.0,94.45787636405842,94.47382117688026,92.5,92.5,95.0,95.0
41.0,94.45662704364038,94.47260860118038,92.5,92.5,95.0,95.0
42.0,94.455422611718,94.4714395937263,92.5,92.5,95.0,95.0
43.0,94.45426044301725,94.47031160645787,92.5,92.5,95.0,95.0
