"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,55.0,60.121475197315796,95.0
2.0,55.0,60.0800050800076,95.0
3.0,55.0,60.03952630678975,95.0
4.0,55.0,60.0,95.0
5.0,55.0,59.96138938356842,95.0
6.0,55.0,59.92365963917336,95.0
7.0,55.0,59.886777774252145,95.0
8.0,55.0,59.850712500726694,95.0
9.0,55.0723986940407,58.99811198296916,93.65671641791045
10.0,55.0723986940407,58.964926183422165,93.65671641791045
11.0,55.0723986940407,58.932461341801115,93.65671641791045
12.0,55.0723986940407,58.90069233689669,93.65671641791045
13.0,55.0723986940407,58.869128026439476,93.65671641791045
14.0,55.0723986940407,58.84449351488588,93.65671641791045
15.0,55.0723986940407,58.83188223858238,93.65671641791045
16.0,55.0723986940407,58.85085468560007,93.65671641791045
17.0,55.0723986940407,58.95461830171442,93.65671641791045
18.0,55.0723986940407,59.27502285427415,93.65671641791045
19.0,55.0723986940407,59.258743377135126,93.65671641791045
20.0,55.0723986940407,59.24145744353621,93.65671641791045
21.0,55.0723986940407,59.22345067672287,93.65671641791045
22.0,55.0723986940407,59.20493241485958,93.65671641791045
23.0,55.0723986940407,59.18605919110412,93.65671641791045
24.0,55.0723986940407,59.16694999234416,93.65671641791045
25.0,55.0723986940407,59.14769649225816,93.65671641791045
26.0,55.0723986940407,59.128370102045935,93.65671641791045
27.0,55.0723986940407,59.1090269438242,93.65671641791045
28.0,55.0723986940407,59.08971143154544,93.65671641791045
29.0,55.0723986940407,59.070458896455996,93.65671641791045
30.0,55.0723986940407,59.051297543250264,93.65671641791045
31.0,55.0723986940407,59.03224992862101,93.65671641791045
32.0,55.0723986940407,59.01333409330581,93.65671641791045
33.0,55.0723986940407,58.994564438946455,93.65671641791045
34.0,55.0723986940407,58.97595241444521,93.65671641791045
35.0,55.0723986940407,58.957507058338784,93.65671641791045
36.0,55.0723986940407,58.939235431113744,93.65671641791045
37.0,55.0723986940407,58.9211429625212,93.65671641791045
38.0,55.0723986940407,58.90323373261512,93.65671641791045
39.0,55.0723986940407,58.885510700657974,93.65671641791045
40.0,55.0723986940407,58.86797589268929,93.65671641791045
41.0,55.0723986940407,58.85063055606781,93.65671641791045
42.0,55.0723986940407,58.833475287442425,93.65671641791045
43.0,55.0723986940407,58.816510139210756,93.65671641791045
44.0,55.0723986940407,58.799734708452895,93.65671641791045
45.0,55.0723986940407,58.78314821150815,93.65671641791045
