"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,24.914205804882833,58.37132854193203,86.81818181818181
2.0,24.914205804882833,86.81818181818181,86.81818181818181
3.0,24.914205804882833,86.81818181818181,86.81818181818181
4.0,24.914205804882833,86.81818181818181,86.81818181818181
5.0,24.914205804882833,86.81818181818181,86.81818181818181
6.0,24.914205804882833,86.81818181818181,86.81818181818181
7.0,24.914205804882833,86.81818181818181,86.81818181818181
8.0,24.914205804882833,86.81818181818181,86.81818181818181
9.0,24.914205804882833,86.81818181818181,86.81818181818181
10.0,24.914205804882833,86.81818181818181,86.81818181818181
11.0,24.914205804882833,86.81818181818181,86.81818181818181
12.0,24.914205804882833,86.81818181818181,86.81818181818181
13.0,24.914205804882833,86.81818181818181,86.81818181818181
14.0,24.914205804882833,86.81818181818181,86.81818181818181
15.0,24.914205804882833,86.81818181818181,86.81818181818181
16.0,24.914205804882833,86.81818181818181,86.81818181818181
17.0,24.914205804882833,86.81818181818181,86.81818181818181
18.0,24.914205804882833,86.81818181818181,86.81818181818181
19.0,24.914205804882833,86.81818181818181,86.81818181818181
20.0,24.914205804882833,86.81818181818181,86.81818181818181
21.0,24.914205804882833,86.81818181818181,86.81818181818181
22.0,24.914205804882833,86.81818181818181,86.81818181818181
23.0,24.914205804882833,86.81818181818181,86.81818181818181
24.0,24.914205804882833,86.81818181818181,86.81818181818181
25.0,24.914205804882833,86.81818181818181,86.81818181818181
26.0,24.914205804882833,86.81818181818181,86.81818181818181
27.0,24.914205804882833,86.81818181818181,86.81818181818181
28.0,24.914205804882833,86.81818181818181,86.81818181818181
29.0,24.914205804882833,86.81818181818181,86.81818181818181
30.0,24.914205804882833,86.81818181818181,86.81818181818181
31.0,24.914205804882833,86.81818181818181,86.81818181818181
32.0,24.914205804882833,86.81818181818181,86.81818181818181
